StartTime,Direction,TalkingDuration,Answered,CallType,CallID,Status,To
2026-05-13T16:59:45.287909+07:00,Inbound Queue,PT3.155115S,True,Queue,1,Waiting,8196
2026-05-13T16:59:45.987953+07:00,Inbound,PT1M6.82015S,True,Extension,1,Answered,0114
2026-05-13T17:00:58.89424+07:00,Internal,PT3.144002S,True,System,1,Answered,*31
2026-05-13T17:03:36.899252+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-13T17:03:37.001399+07:00,Inbound,PT15.096412S,True,Digital Receptionist,1,Answered,8441
2026-05-13T17:51:27.656393+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-13T17:51:27.759376+07:00,Inbound,PT15.191368S,True,Digital Receptionist,1,Answered,8441
2026-05-13T18:06:25.608942+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-13T18:06:25.711922+07:00,Inbound,PT15.094109S,True,Digital Receptionist,1,Answered,8441
2026-05-13T18:59:03.819336+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-13T18:59:03.843001+07:00,Inbound,PT15.087154S,True,Digital Receptionist,1,Answered,8441
2026-05-14T08:34:53.013475+07:00,Internal,PT3.509007S,True,System,1,Answered,*30
2026-05-14T08:46:24.437353+07:00,Internal,PT3.523465S,True,System,1,Answered,*30
2026-05-14T08:48:23.369728+07:00,Outbound,PT0.261567S,True,External,1,Answered,10024
2026-05-14T08:48:57.082451+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-14T09:05:28.527342+07:00,Internal,PT3.222783S,True,System,1,Answered,*31
2026-05-14T09:11:58.285015+07:00,Inbound,PT12.053694S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:12:10.367658+07:00,Inbound Queue,PT6.854724S,True,Queue,1,Waiting,8196
2026-05-14T09:12:11.022918+07:00,Inbound,PT2M1.382684S,True,Extension,1,Answered,0112
2026-05-14T09:12:28.994883+07:00,Internal,PT3.426518S,True,System,1,Answered,*30
2026-05-14T09:19:35.223851+07:00,Inbound,PT12.073046S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:19:47.396879+07:00,Inbound Queue,PT3.739602S,True,Queue,1,Waiting,8196
2026-05-14T09:19:48.110083+07:00,Inbound,PT1M51.796558S,True,Extension,1,Answered,0113
2026-05-14T09:23:36.052319+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-14T09:24:25.071475+07:00,Outbound,PT3M8.665692S,True,External,1,Answered,10024
2026-05-14T09:24:51.202367+07:00,Inbound,PT11.948445S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:25:03.361331+07:00,Inbound Queue,PT2.469997S,True,Queue,1,Waiting,8196
2026-05-14T09:25:03.495923+07:00,Inbound,PT1M40.887181S,True,Extension,1,Answered,0114
2026-05-14T09:30:40.613475+07:00,Outbound,PT5M3.260458S,True,External,1,Answered,10024
2026-05-14T09:36:18.541647+07:00,Inbound,PT12.066431S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:36:30.787686+07:00,Inbound Queue,PT4.468458S,True,Queue,1,Waiting,8196
2026-05-14T09:36:31.525872+07:00,Inbound,PT5M47.985758S,True,Extension,1,Answered,0112
2026-05-14T09:46:41.807924+07:00,Inbound,PT12.066265S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:46:54.075972+07:00,Inbound Queue,PT2.729564S,True,Queue,1,Waiting,8196
2026-05-14T09:46:54.790054+07:00,Inbound,PT3M44.146442S,True,Extension,1,Answered,0113
2026-05-14T09:49:40.208333+07:00,Inbound,PT11.976155S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:49:52.294619+07:00,Inbound Queue,PT4.565049S,True,Queue,1,Waiting,8196
2026-05-14T09:49:52.910222+07:00,Inbound,PT7M34.577053S,True,Extension,1,Answered,0114
2026-05-14T09:50:56.646941+07:00,Inbound,PT12.061708S,True,Digital Receptionist,1,Answered,8439
2026-05-14T09:51:08.909615+07:00,Inbound Queue,PT5.596995S,True,Queue,1,Waiting,8196
2026-05-14T09:51:09.603741+07:00,Inbound,PT3M22.894091S,True,Extension,1,Answered,0112
2026-05-14T10:00:16.398779+07:00,Inbound,PT11.961884S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:00:28.560138+07:00,Inbound Queue,PT2.818943S,True,Queue,1,Waiting,8196
2026-05-14T10:00:29.272918+07:00,Inbound,PT1M47.617488S,True,Extension,1,Answered,0113
2026-05-14T10:06:44.171308+07:00,Inbound,PT12.050876S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:06:56.140383+07:00,Inbound Queue,PT2.918692S,True,Queue,1,Waiting,8196
2026-05-14T10:06:56.930417+07:00,Inbound,PT8M1.359014S,True,Extension,1,Answered,0114
2026-05-14T10:09:42.934059+07:00,Inbound,PT12.147077S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:09:55.240374+07:00,Inbound Queue,PT1.892961S,True,Queue,1,Waiting,8196
2026-05-14T10:09:55.486587+07:00,Inbound,PT2M57.712122S,True,Extension,1,Answered,0112
2026-05-14T10:15:41.347075+07:00,Inbound,PT12.057053S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:15:53.615856+07:00,Inbound Queue,PT3.128564S,True,Queue,1,Waiting,8196
2026-05-14T10:15:54.27204+07:00,Inbound,PT6M49.354206S,True,Extension,1,Answered,0113
2026-05-14T10:20:41.00877+07:00,Inbound,PT11.980953S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:20:53.06016+07:00,Inbound Queue,PT3.296665S,True,Queue,1,Waiting,8196
2026-05-14T10:20:53.747477+07:00,Inbound,PT2M59.724404S,True,Extension,1,Answered,0114
2026-05-14T10:22:49.167419+07:00,Internal,PT3.12393S,True,System,1,Answered,*31
2026-05-14T10:23:29.031534+07:00,Inbound,PT11.926567S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:23:41.257789+07:00,Inbound Queue,PT2.102395S,True,Queue,1,Waiting,8196
2026-05-14T10:23:41.406226+07:00,Inbound,PT5M27.073213S,True,Extension,1,Answered,0112
2026-05-14T10:28:21.808059+07:00,Internal,PT3.534877S,True,System,1,Answered,*30
2026-05-14T10:31:23.959101+07:00,Inbound,PT11.968645S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:31:36.130712+07:00,Inbound Queue,PT2.242071S,True,Queue,1,Waiting,8196
2026-05-14T10:31:36.261024+07:00,Inbound,PT1M19.653831S,True,Extension,1,Answered,0113
2026-05-14T10:32:45.225073+07:00,Inbound,PT11.913842S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:32:57.390938+07:00,Inbound Queue,PT2.898107S,True,Queue,1,Waiting,8196
2026-05-14T10:32:58.059442+07:00,Inbound,PT3M30.507082S,True,Extension,1,Answered,0114
2026-05-14T10:44:20.708818+07:00,Inbound,PT12.149696S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:44:33.077561+07:00,Inbound Queue,PT2.696629S,True,Queue,1,Waiting,8196
2026-05-14T10:44:33.869642+07:00,Inbound,PT18.986336S,True,Extension,1,Answered,0112
2026-05-14T10:44:54.830545+07:00,Inbound Queue,PT5.207663S,True,Queue,1,Waiting,8048
2026-05-14T10:51:23.365401+07:00,Inbound,PT12.063016S,True,Digital Receptionist,1,Answered,8439
2026-05-14T10:51:35.629299+07:00,Inbound Queue,PT3.475228S,True,Queue,1,Waiting,8196
2026-05-14T10:51:36.249547+07:00,Inbound,PT6M46.164867S,True,Extension,1,Answered,0113
2026-05-14T10:52:58.389368+07:00,Internal,PT3.130469S,True,System,1,Answered,*31
2026-05-14T11:00:29.840765+07:00,Internal,PT3.526998S,True,System,1,Answered,*30
2026-05-14T11:01:00.204238+07:00,Outbound,PT8M21.208148S,True,External,1,Answered,10024
2026-05-14T11:01:10.148775+07:00,Inbound,PT12.089885S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:01:22.417577+07:00,Inbound Queue,PT2.906747S,True,Queue,1,Waiting,8196
2026-05-14T11:01:23.155786+07:00,Inbound,PT7M32.552038S,True,Extension,1,Answered,0114
2026-05-14T11:02:49.98393+07:00,Inbound,PT12.14768S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:03:02.250977+07:00,Inbound Queue,PT2.93621S,True,Queue,1,Waiting,8196
2026-05-14T11:03:03.0419+07:00,Inbound,PT5M11.855081S,True,Extension,1,Answered,0112
2026-05-14T11:03:41.062202+07:00,Inbound,PT12.143721S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:03:53.325726+07:00,Inbound Queue,PT3M0.19618S,True,Queue,1,Unanswered,8196
2026-05-14T11:04:58.981963+07:00,Inbound,PT12.064714S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:05:11.248449+07:00,Inbound Queue,PT2M33.754695S,True,Queue,1,Unanswered,8196
2026-05-14T11:06:53.59017+07:00,Inbound,PT17.841977S,True,Digital Receptionist,1,Answered,8440
2026-05-14T11:12:48.847602+07:00,Inbound,PT11.949942S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:13:01.001729+07:00,Inbound Queue,PT3.327732S,True,Queue,1,Waiting,8196
2026-05-14T11:13:01.615831+07:00,Inbound,PT1M49.234656S,True,Extension,1,Answered,0113
2026-05-14T11:19:11.946829+07:00,Inbound,PT12.148949S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:19:24.216812+07:00,Inbound Queue,PT3.69085S,True,Queue,1,Waiting,8196
2026-05-14T11:19:25.0131+07:00,Inbound,PT6M34.029346S,True,Extension,1,Answered,0114
2026-05-14T11:19:31.465023+07:00,Inbound,PT11.96705S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:19:43.635662+07:00,Inbound Queue,PT2.528887S,True,Queue,1,Waiting,8196
2026-05-14T11:19:44.329046+07:00,Inbound,PT1M35.88111S,True,Extension,1,Answered,0112
2026-05-14T11:38:48.588905+07:00,Inbound,PT12.147859S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:39:00.856516+07:00,Inbound Queue,PT2.635921S,True,Queue,1,Waiting,8196
2026-05-14T11:39:01.651617+07:00,Inbound,PT6M26.892774S,True,Extension,1,Answered,0113
2026-05-14T11:41:19.81837+07:00,Outbound,PT7M3.927083S,True,External,1,Answered,10024
2026-05-14T11:43:58.036591+07:00,Outbound,PT1M29.331705S,True,External,1,Answered,10023
2026-05-14T11:47:50.022903+07:00,Inbound,PT11.986805S,True,Digital Receptionist,1,Answered,8439
2026-05-14T11:48:02.086704+07:00,Inbound Queue,PT2.929192S,True,Queue,1,Waiting,8196
2026-05-14T11:48:02.775928+07:00,Inbound,PT11M48.201312S,True,Extension,1,Answered,0112
2026-05-14T11:49:14.662631+07:00,Outbound,PT0S,False,External,1,Unanswered,10024
2026-05-14T11:49:17.097688+07:00,Internal,PT3.129134S,True,System,1,Answered,*31
2026-05-14T12:01:30.797447+07:00,Internal,PT3.129408S,True,System,1,Answered,*31
2026-05-14T12:02:49.332615+07:00,Internal,PT3.107596S,True,System,1,Answered,*31
2026-05-14T12:03:33.840737+07:00,Internal,PT3.142853S,True,System,1,Answered,*31
2026-05-14T12:04:43.582842+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-14T12:04:43.589572+07:00,Inbound,PT7.918374S,True,Digital Receptionist,1,Answered,8442
2026-05-14T12:17:00.193022+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-14T12:17:00.265899+07:00,Inbound,PT21.245465S,True,Digital Receptionist,1,Answered,8442
2026-05-14T12:50:35.766653+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-14T12:50:35.869702+07:00,Inbound,PT13.487675S,True,Digital Receptionist,1,Answered,8442
2026-05-14T13:00:34.86468+07:00,Internal,PT3.529791S,True,System,1,Answered,*30
2026-05-14T13:03:55.889691+07:00,Inbound,PT12.068507S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:04:08.058799+07:00,Inbound Queue,PT7.134176S,True,Queue,1,Waiting,8196
2026-05-14T13:04:08.733017+07:00,Inbound,PT3M0.672847S,True,Extension,1,Answered,0112
2026-05-14T13:09:21.331915+07:00,Internal,PT3.543712S,True,System,1,Answered,*30
2026-05-14T13:14:48.889558+07:00,Inbound,PT12.112389S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:15:00.953777+07:00,Inbound Queue,PT2.656744S,True,Queue,1,Waiting,8196
2026-05-14T13:15:01.746036+07:00,Inbound,PT4M40.280478S,True,Extension,1,Answered,0113
2026-05-14T13:18:27.996147+07:00,Inbound,PT12.053121S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:18:40.060591+07:00,Inbound Queue,PT7.323838S,True,Queue,1,Waiting,8196
2026-05-14T13:18:40.670041+07:00,Inbound,PT1M44.498251S,True,Extension,1,Answered,0112
2026-05-14T13:18:51.216241+07:00,Internal,PT3.532046S,True,System,1,Answered,*30
2026-05-14T13:27:15.759543+07:00,Inbound,PT12.065288S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:27:28.026806+07:00,Inbound Queue,PT2.584259S,True,Queue,1,Waiting,8196
2026-05-14T13:27:28.661509+07:00,Inbound,PT29.402449S,True,Extension,1,Answered,0113
2026-05-14T13:27:50.20448+07:00,Internal,PT0S,False,System,1,Unanswered,EndCall
2026-05-14T13:27:58.043365+07:00,Inbound,PT2M31.924691S,True,Extension,1,Answered,0114
2026-05-14T13:31:56.69905+07:00,Inbound,PT12.070302S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:32:08.970587+07:00,Inbound Queue,PT3.289545S,True,Queue,1,Waiting,8196
2026-05-14T13:32:09.679562+07:00,Inbound,PT1M16.582721S,True,Extension,1,Answered,0114
2026-05-14T13:38:43.304102+07:00,Inbound,PT12.149085S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:38:55.572613+07:00,Inbound Queue,PT5.292459S,True,Queue,1,Waiting,8196
2026-05-14T13:38:56.274801+07:00,Inbound,PT6M2.263639S,True,Extension,1,Answered,0112
2026-05-14T13:41:43.009355+07:00,Inbound,PT12.150779S,True,Digital Receptionist,1,Answered,8439
2026-05-14T13:41:55.279688+07:00,Inbound Queue,PT5.284334S,True,Queue,1,Waiting,8196
2026-05-14T13:41:55.990931+07:00,Inbound,PT2M8.464718S,True,Extension,1,Answered,0113
2026-05-14T13:55:55.703752+07:00,Internal,PT3.119779S,True,System,1,Answered,*31
2026-05-14T14:04:09.206433+07:00,Inbound,PT12.12037S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:04:21.373615+07:00,Inbound Queue,PT2.730678S,True,Queue,1,Waiting,8196
2026-05-14T14:04:22.084461+07:00,Inbound,PT25.086573S,True,Extension,1,Answered,0114
2026-05-14T14:04:36.073171+07:00,Internal,PT3.526172S,True,System,1,Answered,*30
2026-05-14T14:04:49.252443+07:00,Inbound Queue,PT5.332316S,True,Queue,1,Waiting,8048
2026-05-14T14:05:01.892897+07:00,Inbound,PT12.143249S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:05:14.155216+07:00,Inbound Queue,PT2.788823S,True,Queue,1,Waiting,8196
2026-05-14T14:05:14.939622+07:00,Inbound,PT1M4.514858S,True,Extension,1,Answered,0112
2026-05-14T14:22:04.977429+07:00,Inbound,PT12.013919S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:22:17.049115+07:00,Inbound Queue,PT3.084636S,True,Queue,1,Waiting,8196
2026-05-14T14:22:17.715119+07:00,Inbound,PT3M10.81732S,True,Extension,1,Answered,0113
2026-05-14T14:23:02.600723+07:00,Inbound,PT12.060286S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:23:14.964704+07:00,Inbound Queue,PT3.071254S,True,Queue,1,Waiting,8196
2026-05-14T14:23:15.673837+07:00,Inbound,PT12M48.246863S,True,Extension,1,Answered,0114
2026-05-14T14:30:17.746341+07:00,Inbound,PT12.066442S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:30:30.11351+07:00,Inbound Queue,PT8.100091S,True,Queue,1,Waiting,8196
2026-05-14T14:30:30.825605+07:00,Inbound,PT3M14.835987S,True,Extension,1,Answered,0112
2026-05-14T14:32:00.096127+07:00,Inbound,PT12.062677S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:32:12.259558+07:00,Inbound Queue,PT3.073671S,True,Queue,1,Waiting,8196
2026-05-14T14:32:12.945863+07:00,Inbound,PT2M45.415258S,True,Extension,1,Answered,0113
2026-05-14T14:35:03.828074+07:00,Internal,PT3.118213S,True,System,1,Answered,*31
2026-05-14T14:35:57.232912+07:00,Inbound,PT12.075068S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:36:09.507595+07:00,Inbound Queue,PT2.971597S,True,Queue,1,Waiting,8196
2026-05-14T14:36:10.127909+07:00,Inbound,PT5M45.765093S,True,Extension,1,Answered,0114
2026-05-14T14:39:48.958178+07:00,Inbound,PT7.149855S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:40:35.827914+07:00,Inbound,PT12.038815S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:40:47.987198+07:00,Inbound Queue,PT2.523205S,True,Queue,1,Waiting,8196
2026-05-14T14:40:48.782352+07:00,Inbound,PT3M27.058617S,True,Extension,1,Answered,0113
2026-05-14T14:41:34.959822+07:00,Inbound,PT12.064214S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:41:47.224779+07:00,Inbound Queue,PT14.981359S,True,Queue,1,Waiting,8196
2026-05-14T14:42:00.449383+07:00,Inbound,PT10M19.611008S,True,Extension,1,Answered,0114
2026-05-14T14:42:39.427036+07:00,Inbound,PT12.05412S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:42:51.701053+07:00,Inbound Queue,PT1M29.764035S,True,Queue,1,Waiting,8196
2026-05-14T14:44:20.093525+07:00,Inbound,PT12M8.675942S,True,Extension,1,Answered,0113
2026-05-14T14:50:59.05794+07:00,Inbound,PT12.143642S,True,Digital Receptionist,1,Answered,8439
2026-05-14T14:51:11.422069+07:00,Inbound Queue,PT1M14.478393S,True,Queue,1,Waiting,8196
2026-05-14T14:52:24.003056+07:00,Inbound,PT2M42.719625S,True,Extension,1,Answered,0114
2026-05-14T14:52:33.716027+07:00,Internal,PT3.429491S,True,System,1,Answered,*30
2026-05-14T14:59:53.648005+07:00,Inbound,PT12.065611S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:00:06.013581+07:00,Inbound Queue,PT5.300887S,True,Queue,1,Waiting,8196
2026-05-14T15:00:06.672748+07:00,Inbound,PT14M26.291674S,True,Extension,1,Answered,0112
2026-05-14T15:05:23.100881+07:00,Inbound,PT12.079424S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:05:35.363679+07:00,Inbound Queue,PT8.975399S,True,Queue,1,Waiting,8196
2026-05-14T15:05:36.156975+07:00,Inbound,PT44.039872S,True,Extension,1,Answered,0113
2026-05-14T15:11:55.555545+07:00,Outbound,PT3M45.047997S,True,External,1,Answered,10024
2026-05-14T15:21:43.974524+07:00,Inbound,PT12.069359S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:21:56.142445+07:00,Inbound Queue,PT3.019544S,True,Queue,1,Waiting,8196
2026-05-14T15:21:56.775683+07:00,Inbound,PT3M25.273787S,True,Extension,1,Answered,0114
2026-05-14T15:25:50.827461+07:00,Internal,PT3.125443S,True,System,1,Answered,*31
2026-05-14T15:28:55.627471+07:00,Internal,PT3.42718S,True,System,1,Answered,*30
2026-05-14T15:29:31.498791+07:00,Inbound,PT12.050568S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:29:43.767556+07:00,Inbound Queue,PT3.470584S,True,Queue,1,Waiting,8196
2026-05-14T15:29:44.525712+07:00,Inbound,PT4M43.445747S,True,Extension,1,Answered,0112
2026-05-14T15:30:41.399513+07:00,Inbound,PT12.004038S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:30:53.564089+07:00,Inbound Queue,PT3.456548S,True,Queue,1,Waiting,8196
2026-05-14T15:30:53.622247+07:00,Inbound,PT6M32.998121S,True,Extension,1,Answered,0113
2026-05-14T15:33:16.853549+07:00,Internal,PT3.125023S,True,System,1,Answered,*31
2026-05-14T15:39:15.429395+07:00,Inbound,PT11.964715S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:39:18.81789+07:00,Outbound,PT11M57.357921S,True,External,1,Answered,10024
2026-05-14T15:39:27.694619+07:00,Inbound Queue,PT2.75282S,True,Queue,1,Waiting,8196
2026-05-14T15:39:28.401487+07:00,Inbound,PT4M48.771674S,True,Extension,1,Answered,0112
2026-05-14T15:46:06.325151+07:00,Internal,PT3.535663S,True,System,1,Answered,*30
2026-05-14T15:58:04.131185+07:00,Inbound,PT11.968444S,True,Digital Receptionist,1,Answered,8439
2026-05-14T15:58:16.226272+07:00,Inbound Queue,PT4.500002S,True,Queue,1,Waiting,8196
2026-05-14T15:58:16.347355+07:00,Inbound,PT9M22.769699S,True,Extension,1,Answered,0113
2026-05-14T16:03:01.722196+07:00,Outbound,PT28.335788S,True,External,1,Answered,10024
2026-05-14T16:03:21.242208+07:00,Inbound,PT12.114563S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:03:33.312244+07:00,Inbound Queue,PT20.433117S,True,Queue,1,Waiting,8196
2026-05-14T16:03:38.656395+07:00,Outbound,PT5M44.111217S,True,External,1,Answered,10024
2026-05-14T16:03:49.062259+07:00,Inbound,PT20.956693S,True,Extension,1,Answered,0112
2026-05-14T16:08:49.352248+07:00,Inbound,PT12.06315S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:09:01.514937+07:00,Inbound Queue,PT2.174055S,True,Queue,1,Waiting,8196
2026-05-14T16:09:02.158795+07:00,Inbound,PT55.547799S,True,Extension,1,Answered,0113
2026-05-14T16:09:26.059915+07:00,Internal,PT3.519978S,True,System,1,Answered,*30
2026-05-14T16:10:07.452623+07:00,Outbound,PT2M37.80497S,True,External,1,Answered,10024
2026-05-14T16:14:05.694921+07:00,Outbound,PT3M5.306692S,True,External,1,Answered,10024
2026-05-14T16:16:09.759906+07:00,Internal,PT3.526248S,True,System,1,Answered,*30
2026-05-14T16:21:29.640771+07:00,Inbound,PT12.156114S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:21:42.015137+07:00,Inbound Queue,PT4.03868S,True,Queue,1,Waiting,8196
2026-05-14T16:21:42.750873+07:00,Inbound,PT3M13.437249S,True,Extension,1,Answered,0114
2026-05-14T16:22:05.450718+07:00,Inbound,PT12.065783S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:22:17.722683+07:00,Inbound Queue,PT4.624274S,True,Queue,1,Waiting,8196
2026-05-14T16:22:18.513718+07:00,Inbound,PT5M27.80716S,True,Extension,1,Answered,0112
2026-05-14T16:23:30.540016+07:00,Inbound,PT12.027607S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:23:42.603071+07:00,Inbound Queue,PT2.207288S,True,Queue,1,Waiting,8196
2026-05-14T16:23:43.218294+07:00,Inbound,PT7M58.700726S,True,Extension,1,Answered,0113
2026-05-14T16:25:29.198128+07:00,Inbound,PT11.963436S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:25:41.455396+07:00,Inbound Queue,PT2.584017S,True,Queue,1,Waiting,8196
2026-05-14T16:25:42.152354+07:00,Inbound,PT1M47.482868S,True,Extension,1,Answered,0114
2026-05-14T16:32:11.19616+07:00,Inbound,PT12.053928S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:32:23.360654+07:00,Inbound Queue,PT4.80829S,True,Queue,1,Waiting,8196
2026-05-14T16:32:23.96591+07:00,Inbound,PT5M0.165943S,True,Extension,1,Answered,0112
2026-05-14T16:36:52.162707+07:00,Inbound,PT12.153326S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:37:04.433256+07:00,Inbound Queue,PT3.672394S,True,Queue,1,Waiting,8196
2026-05-14T16:37:05.229287+07:00,Inbound,PT5M25.393022S,True,Extension,1,Answered,0113
2026-05-14T16:39:51.339903+07:00,Inbound,PT12.149113S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:40:03.508884+07:00,Inbound Queue,PT2.665181S,True,Queue,1,Waiting,8196
2026-05-14T16:40:04.298138+07:00,Inbound,PT4M44.761227S,True,Extension,1,Answered,0114
2026-05-14T16:40:58.814023+07:00,Inbound,PT12.231077S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:41:11.063158+07:00,Inbound Queue,PT2.656765S,True,Queue,1,Waiting,8196
2026-05-14T16:41:11.358409+07:00,Inbound,PT1M1.785848S,True,Extension,1,Answered,0112
2026-05-14T16:42:40.564366+07:00,Outbound,PT1M14.893576S,True,External,1,Answered,10024
2026-05-14T16:48:37.986502+07:00,Inbound,PT12.068873S,True,Digital Receptionist,1,Answered,8439
2026-05-14T16:48:49.959774+07:00,Inbound Queue,PT3.008025S,True,Queue,1,Waiting,8196
2026-05-14T16:48:50.748818+07:00,Inbound,PT7M0.907544S,True,Extension,1,Answered,0113
2026-05-14T17:02:06.037007+07:00,Internal,PT3.122797S,True,System,1,Answered,*31
2026-05-14T17:02:10.151448+07:00,Internal,PT3.128035S,True,System,1,Answered,*31
2026-05-14T17:03:30.342622+07:00,Internal,PT3.026384S,True,System,1,Answered,*31
2026-05-14T17:09:13.023041+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-14T17:09:13.109916+07:00,Inbound,PT15.195502S,True,Digital Receptionist,1,Answered,8441
2026-05-14T19:47:23.209846+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-14T19:47:23.312029+07:00,Inbound,PT15.16024S,True,Digital Receptionist,1,Answered,8441
2026-05-14T21:17:52.610233+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-14T21:17:52.7142+07:00,Inbound,PT15.194365S,True,Digital Receptionist,1,Answered,8441
2026-05-15T07:53:54.168809+07:00,Internal,PT3.526493S,True,System,1,Answered,*30
2026-05-15T08:45:33.309484+07:00,Internal,PT3.528015S,True,System,1,Answered,*30
2026-05-15T08:53:07.683846+07:00,Internal,PT3.539546S,True,System,1,Answered,*30
2026-05-15T08:55:23.981702+07:00,Inbound,PT0S,False,Digital Receptionist,1,Unanswered,8439
2026-05-15T08:55:24.084999+07:00,Inbound,PT12.936192S,True,Digital Receptionist,1,Answered,8441
2026-05-15T09:17:39.871338+07:00,Inbound,PT12.065607S,True,Digital Receptionist,1,Answered,8439
2026-05-15T09:17:52.137372+07:00,Inbound Queue,PT4.896676S,True,Queue,1,Waiting,8196
2026-05-15T09:17:52.810179+07:00,Inbound,PT1M59.212033S,True,Extension,1,Answered,0112
2026-05-15T09:21:46.259121+07:00,Inbound,PT11.964289S,True,Digital Receptionist,1,Answered,8439
2026-05-15T09:21:58.58219+07:00,Inbound Queue,PT2.990982S,True,Queue,1,Waiting,8196
2026-05-15T09:21:59.154996+07:00,Inbound,PT7M26.734769S,True,Extension,1,Answered,0113
2026-05-15T09:28:28.551109+07:00,Inbound,PT12.140564S,True,Digital Receptionist,1,Answered,8439
2026-05-15T09:28:40.813753+07:00,Inbound Queue,PT3.28968S,True,Queue,1,Waiting,8196
2026-05-15T09:28:41.60608+07:00,Inbound,PT3M34.708877S,True,Extension,1,Answered,0114
2026-05-15T09:30:02.756828+07:00,Inbound,PT12.064303S,True,Digital Receptionist,1,Answered,8439
2026-05-15T09:30:14.846057+07:00,Inbound Queue,PT2.395693S,True,Queue,1,Waiting,8196
2026-05-15T09:30:15.553261+07:00,Inbound,PT2M22.56576S,True,Extension,1,Answered,0112
2026-05-15T09:31:21.420382+07:00,Internal,PT3.126498S,True,System,1,Answered,*31
